"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Norway (NO)","17.03.2024 02:00 - 17.03.2024 03:00 (CET/CEST)","0","n/e","n/e","214","n/e","n/e","n/e","n/e","n/e","147","","2816","12778","n/e","n/e","0","55","n/e","41","n/e","1309"
"Norway (NO)","17.03.2024 03:00 - 17.03.2024 04:00 (CET/CEST)","0","n/e","n/e","212","n/e","n/e","n/e","n/e","n/e","141","","2827","13313","n/e","n/e","0","55","n/e","42","n/e","1453"
"Norway (NO)","17.03.2024 04:00 - 17.03.2024 05:00 (CET/CEST)","0","n/e","n/e","213","n/e","n/e","n/e","n/e","n/e","142","","2834","13449","n/e","n/e","0","56","n/e","42","n/e","1540"
"Norway (NO)","17.03.2024 05:00 - 17.03.2024 06:00 (CET/CEST)","0","n/e","n/e","210","n/e","n/e","n/e","n/e","n/e","141","","2791","13552","n/e","n/e","0","59","n/e","42","n/e","1949"
"Norway (NO)","17.03.2024 06:00 - 17.03.2024 07:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","160","","2793","13292","n/e","n/e","0","55","n/e","42","n/e","2346"
"Norway (NO)","17.03.2024 07:00 - 17.03.2024 08:00 (CET/CEST)","0","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","142","","2818","13210","n/e","n/e","0","50","n/e","43","n/e","2712"
"Norway (NO)","17.03.2024 08:00 - 17.03.2024 09:00 (CET/CEST)","0","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e","157","","2853","11959","n/e","n/e","0","51","n/e","44","n/e","2580"
"Norway (NO)","17.03.2024 09:00 - 17.03.2024 10:00 (CET/CEST)","0","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e","79","","2818","10482","n/e","n/e","0","49","n/e","43","n/e","2595"
"Norway (NO)","17.03.2024 10:00 - 17.03.2024 11:00 (CET/CEST)","0","n/e","n/e","196","n/e","n/e","n/e","n/e","n/e","76","","2846","8798","n/e","n/e","0","51","n/e","44","n/e","2574"
"Norway (NO)","17.03.2024 11:00 - 17.03.2024 12:00 (CET/CEST)","0","n/e","n/e","198","n/e","n/e","n/e","n/e","n/e","43","","2818","8177","n/e","n/e","0","50","n/e","43","n/e","2536"
"Norway (NO)","17.03.2024 12:00 - 17.03.2024 13:00 (CET/CEST)","0","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","40","","2791","7900","n/e","n/e","0","45","n/e","42","n/e","2552"
"Norway (NO)","17.03.2024 13:00 - 17.03.2024 14:00 (CET/CEST)","0","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e","40","","2874","8330","n/e","n/e","0","45","n/e","42","n/e","2632"
"Norway (NO)","17.03.2024 14:00 - 17.03.2024 15:00 (CET/CEST)","0","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e","41","","2857","10470","n/e","n/e","0","25","n/e","45","n/e","2611"
"Norway (NO)","17.03.2024 15:00 - 17.03.2024 16:00 (CET/CEST)","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","164","","2851","13873","n/e","n/e","0","48","n/e","44","n/e","2666"
"Norway (NO)","17.03.2024 16:00 - 17.03.2024 17:00 (CET/CEST)","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","271","","2852","17192","n/e","n/e","0","54","n/e","43","n/e","2796"
"Norway (NO)","17.03.2024 17:00 - 17.03.2024 18:00 (CET/CEST)","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","229","","2874","18641","n/e","n/e","0","46","n/e","42","n/e","2869"
"Norway (NO)","17.03.2024 18:00 - 17.03.2024 19:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","379","","2880","17987","n/e","n/e","0","51","n/e","39","n/e","2983"
"Norway (NO)","17.03.2024 19:00 - 17.03.2024 20:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","448","","2878","17527","n/e","n/e","0","54","n/e","38","n/e","3046"
"Norway (NO)","17.03.2024 20:00 - 17.03.2024 21:00 (CET/CEST)","0","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e","372","","2864","16965","n/e","n/e","0","54","n/e","36","n/e","3038"
"Norway (NO)","17.03.2024 21:00 - 17.03.2024 22:00 (CET/CEST)","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","351","","2882","16472","n/e","n/e","0","54","n/e","39","n/e","3129"
"Norway (NO)","17.03.2024 22:00 - 17.03.2024 23:00 (CET/CEST)","0","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e","350","","2849","15405","n/e","n/e","0","54","n/e","36","n/e","3070"
"Norway (NO)","17.03.2024 23:00 - 18.03.2024 00:00 (CET/CEST)","0","n/e","n/e","210","n/e","n/e","n/e","n/e","n/e","331","","2821","13961","n/e","n/e","0","56","n/e","34","n/e","3058"
"Norway (NO)","18.03.2024 00:00 - 18.03.2024 01:00 (CET/CEST)","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","217","","2791","13726","n/e","n/e","0","59","n/e","44","n/e","2946"
"Norway (NO)","18.03.2024 01:00 - 18.03.2024 02:00 (CET/CEST)","0","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e","211","","2757","13162","n/e","n/e","0","59","n/e","44","n/e","2831"
"Norway (NO)","18.03.2024 02:00 - 18.03.2024 03:00 (CET/CEST)","0","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e","212","","2730","12758","n/e","n/e","0","57","n/e","44","n/e","2573"
"Norway (NO)","18.03.2024 03:00 - 18.03.2024 04:00 (CET/CEST)","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","213","","2729","12751","n/e","n/e","0","55","n/e","44","n/e","2469"
"Norway (NO)","18.03.2024 04:00 - 18.03.2024 05:00 (CET/CEST)","0","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e","213","","2699","13031","n/e","n/e","0","55","n/e","44","n/e","2441"
"Norway (NO)","18.03.2024 05:00 - 18.03.2024 06:00 (CET/CEST)","0","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e","218","","2684","14427","n/e","n/e","0","58","n/e","41","n/e","2434"
"Norway (NO)","18.03.2024 06:00 - 18.03.2024 07:00 (CET/CEST)","0","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e","303","","2706","16390","n/e","n/e","0","56","n/e","42","n/e","2480"
"Norway (NO)","18.03.2024 07:00 - 18.03.2024 08:00 (CET/CEST)","0","n/e","n/e","196","n/e","n/e","n/e","n/e","n/e","453","","2720","17762","n/e","n/e","0","54","n/e","37","n/e","2573"
"Norway (NO)","18.03.2024 08:00 - 18.03.2024 09:00 (CET/CEST)","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","533","","2767","18001","n/e","n/e","0","56","n/e","41","n/e","2725"
"Norway (NO)","18.03.2024 09:00 - 18.03.2024 10:00 (CET/CEST)","0","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","607","","2768","17886","n/e","n/e","0","53","n/e","40","n/e","2797"
"Norway (NO)","18.03.2024 10:00 - 18.03.2024 11:00 (CET/CEST)","0","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e","442","","2738","17531","n/e","n/e","0","59","n/e","37","n/e","2774"
"Norway (NO)","18.03.2024 11:00 - 18.03.2024 12:00 (CET/CEST)","0","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","342","","2738","17173","n/e","n/e","0","51","n/e","34","n/e","2783"
"Norway (NO)","18.03.2024 12:00 - 18.03.2024 13:00 (CET/CEST)","0","n/e","n/e","198","n/e","n/e","n/e","n/e","n/e","338","","2773","16897","n/e","n/e","0","42","n/e","35","n/e","2755"
"Norway (NO)","18.03.2024 13:00 - 18.03.2024 14:00 (CET/CEST)","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","328","","2784","16809","n/e","n/e","0","55","n/e","35","n/e","2690"
"Norway (NO)","18.03.2024 14:00 - 18.03.2024 15:00 (CET/CEST)","0","n/e","n/e","198","n/e","n/e","n/e","n/e","n/e","397","","2794","16974","n/e","n/e","0","51","n/e","37","n/e","2585"
"Norway (NO)","18.03.2024 15:00 - 18.03.2024 16:00 (CET/CEST)","0","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","478","","2805","17107","n/e","n/e","0","52","n/e","38","n/e","2433"
"Norway (NO)","18.03.2024 16:00 - 18.03.2024 17:00 (CET/CEST)","0","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e","497","","2827","18253","n/e","n/e","0","52","n/e","37","n/e","2223"
"Norway (NO)","18.03.2024 17:00 - 18.03.2024 18:00 (CET/CEST)","0","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","598","","2808","18654","n/e","n/e","0","51","n/e","34","n/e","2150"
"Norway (NO)","18.03.2024 18:00 - 18.03.2024 19:00 (CET/CEST)","0","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e","584","","2809","18464","n/e","n/e","0","54","n/e","34","n/e","2107"
"Norway (NO)","18.03.2024 19:00 - 18.03.2024 20:00 (CET/CEST)","0","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","625","","2789","17894","n/e","n/e","0","55","n/e","32","n/e","2064"
"Norway (NO)","18.03.2024 20:00 - 18.03.2024 21:00 (CET/CEST)","0","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","596","","2764","17179","n/e","n/e","0","56","n/e","31","n/e","2084"
"Norway (NO)","18.03.2024 21:00 - 18.03.2024 22:00 (CET/CEST)","0","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e","591","","2803","16333","n/e","n/e","0","55","n/e","32","n/e","2081"
"Norway (NO)","18.03.2024 22:00 - 18.03.2024 23:00 (CET/CEST)","0","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e","515","","2792","15439","n/e","n/e","0","53","n/e","33","n/e","2139"
"Norway (NO)","18.03.2024 23:00 - 19.03.2024 00:00 (CET/CEST)","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","266","","2771","13787","n/e","n/e","0","54","n/e","31","n/e","2063"
"Norway (NO)","19.03.2024 00:00 - 19.03.2024 01:00 (CET/CEST)","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","244","","2753","13197","n/e","n/e","0","53","n/e","40","n/e","2084"
"Norway (NO)","19.03.2024 01:00 - 19.03.2024 02:00 (CET/CEST)","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","242","","2737","12839","n/e","n/e","0","52","n/e","38","n/e","2033"
"Norway (NO)","19.03.2024 02:00 - 19.03.2024 03:00 (CET/CEST)","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","234","","2729","12220","n/e","n/e","0","52","n/e","41","n/e","1956"
"Norway (NO)","19.03.2024 03:00 - 19.03.2024 04:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","218","","2712","11726","n/e","n/e","0","50","n/e","39","n/e","2003"
"Norway (NO)","19.03.2024 04:00 - 19.03.2024 05:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","233","","2707","12427","n/e","n/e","0","51","n/e","41","n/e","2059"
"Norway (NO)","19.03.2024 05:00 - 19.03.2024 06:00 (CET/CEST)","0","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e","275","","2758","13915","n/e","n/e","0","51","n/e","38","n/e","2100"
"Norway (NO)","19.03.2024 06:00 - 19.03.2024 07:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","471","","2760","15996","n/e","n/e","0","51","n/e","38","n/e","2100"
"Norway (NO)","19.03.2024 07:00 - 19.03.2024 08:00 (CET/CEST)","0","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e","525","","2774","17094","n/e","n/e","0","49","n/e","37","n/e","2193"
"Norway (NO)","19.03.2024 08:00 - 19.03.2024 09:00 (CET/CEST)","0","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e","510","","2770","18049","n/e","n/e","0","53","n/e","37","n/e","2204"
"Norway (NO)","19.03.2024 09:00 - 19.03.2024 10:00 (CET/CEST)","0","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","545","","2778","18261","n/e","n/e","0","51","n/e","35","n/e","2279"
"Norway (NO)","19.03.2024 10:00 - 19.03.2024 11:00 (CET/CEST)","0","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e","627","","2769","17927","n/e","n/e","0","50","n/e","31","n/e","2255"
"Norway (NO)","19.03.2024 11:00 - 19.03.2024 12:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","349","","2783","17023","n/e","n/e","0","52","n/e","32","n/e","2364"
"Norway (NO)","19.03.2024 12:00 - 19.03.2024 13:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","243","","2769","14435","n/e","n/e","0","53","n/e","31","n/e","2452"
"Norway (NO)","19.03.2024 13:00 - 19.03.2024 14:00 (CET/CEST)","0","n/e","n/e","212","n/e","n/e","n/e","n/e","n/e","244","","2774","14286","n/e","n/e","0","54","n/e","32","n/e","2395"
"Norway (NO)","19.03.2024 14:00 - 19.03.2024 15:00 (CET/CEST)","0","n/e","n/e","211","n/e","n/e","n/e","n/e","n/e","319","","2788","16735","n/e","n/e","0","52","n/e","33","n/e","2350"
"Norway (NO)","19.03.2024 15:00 - 19.03.2024 16:00 (CET/CEST)","0","n/e","n/e","211","n/e","n/e","n/e","n/e","n/e","624","","2796","18077","n/e","n/e","0","51","n/e","33","n/e","2451"
"Norway (NO)","19.03.2024 16:00 - 19.03.2024 17:00 (CET/CEST)","0","n/e","n/e","211","n/e","n/e","n/e","n/e","n/e","553","","2814","18021","n/e","n/e","0","51","n/e","32","n/e","2494"
"Norway (NO)","19.03.2024 17:00 - 19.03.2024 18:00 (CET/CEST)","0","n/e","n/e","210","n/e","n/e","n/e","n/e","n/e","560","","2829","18256","n/e","n/e","0","51","n/e","28","n/e","2500"
"Norway (NO)","19.03.2024 18:00 - 19.03.2024 19:00 (CET/CEST)","0","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e","588","","2846","18501","n/e","n/e","0","53","n/e","33","n/e","2474"
"Norway (NO)","19.03.2024 19:00 - 19.03.2024 20:00 (CET/CEST)","0","n/e","n/e","210","n/e","n/e","n/e","n/e","n/e","558","","2819","17993","n/e","n/e","0","53","n/e","31","n/e","2234"
"Norway (NO)","19.03.2024 20:00 - 19.03.2024 21:00 (CET/CEST)","0","n/e","n/e","209","n/e","n/e","n/e","n/e","n/e","547","","2849","18194","n/e","n/e","0","53","n/e","32","n/e","1834"
"Norway (NO)","19.03.2024 21:00 - 19.03.2024 22:00 (CET/CEST)","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","542","","2857","18062","n/e","n/e","0","53","n/e","36","n/e","1449"
"Norway (NO)","19.03.2024 22:00 - 19.03.2024 23:00 (CET/CEST)","0","n/e","n/e","210","n/e","n/e","n/e","n/e","n/e","522","","2834","17460","n/e","n/e","0","54","n/e","38","n/e","1049"
"Norway (NO)","19.03.2024 23:00 - 20.03.2024 00:00 (CET/CEST)","0","n/e","n/e","214","n/e","n/e","n/e","n/e","n/e","481","","2845","17038","n/e","n/e","0","55","n/e","38","n/e","829"
"Norway (NO)","20.03.2024 00:00 - 20.03.2024 01:00 (CET/CEST)","0","n/e","n/e","209","n/e","n/e","n/e","n/e","n/e","400","","2782","16927","n/e","n/e","0","22","n/e","39","n/e","750"
"Norway (NO)","20.03.2024 01:00 - 20.03.2024 02:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","401","","2780","16614","n/e","n/e","0","30","n/e","38","n/e","777"
"Norway (NO)","20.03.2024 02:00 - 20.03.2024 03:00 (CET/CEST)","0","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e","400","","2771","16328","n/e","n/e","0","31","n/e","38","n/e","842"
"Norway (NO)","20.03.2024 03:00 - 20.03.2024 04:00 (CET/CEST)","0","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e","382","","2768","16155","n/e","n/e","0","24","n/e","37","n/e","904"
"Norway (NO)","20.03.2024 04:00 - 20.03.2024 05:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","389","","2788","16622","n/e","n/e","0","28","n/e","38","n/e","1052"
"Norway (NO)","20.03.2024 05:00 - 20.03.2024 06:00 (CET/CEST)","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","437","","2793","16862","n/e","n/e","0","30","n/e","36","n/e","1289"
"Norway (NO)","20.03.2024 06:00 - 20.03.2024 07:00 (CET/CEST)","0","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e","562","","2803","17958","n/e","n/e","0","29","n/e","38","n/e","1258"
"Norway (NO)","20.03.2024 07:00 - 20.03.2024 08:00 (CET/CEST)","0","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e","610","","2869","18761","n/e","n/e","0","29","n/e","39","n/e","1297"
"Norway (NO)","20.03.2024 08:00 - 20.03.2024 09:00 (CET/CEST)","0","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e","642","","2890","19170","n/e","n/e","0","38","n/e","41","n/e","1287"
"Norway (NO)","20.03.2024 09:00 - 20.03.2024 10:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","605","","2858","18927","n/e","n/e","0","35","n/e","37","n/e","1139"
"Norway (NO)","20.03.2024 10:00 - 20.03.2024 11:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","568","","2824","18784","n/e","n/e","0","30","n/e","38","n/e","1117"
"Norway (NO)","20.03.2024 11:00 - 20.03.2024 12:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","566","","2827","18403","n/e","n/e","0","28","n/e","38","n/e","1060"
"Norway (NO)","20.03.2024 12:00 - 20.03.2024 13:00 (CET/CEST)","0","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e","573","","2794","17537","n/e","n/e","0","29","n/e","43","n/e","1019"
"Norway (NO)","20.03.2024 13:00 - 20.03.2024 14:00 (CET/CEST)","0","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e","558","","2825","17859","n/e","n/e","0","25","n/e","42","n/e","1090"
"Norway (NO)","20.03.2024 14:00 - 20.03.2024 15:00 (CET/CEST)","0","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","506","","2840","17709","n/e","n/e","0","26","n/e","42","n/e","1140"
"Norway (NO)","20.03.2024 15:00 - 20.03.2024 16:00 (CET/CEST)","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","511","","2850","18672","n/e","n/e","0","26","n/e","44","n/e","1143"
"Norway (NO)","20.03.2024 16:00 - 20.03.2024 17:00 (CET/CEST)","0","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e","522","","2880","19073","n/e","n/e","0","25","n/e","42","n/e","1094"
"Norway (NO)","20.03.2024 17:00 - 20.03.2024 18:00 (CET/CEST)","0","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","574","","2910","19563","n/e","n/e","0","30","n/e","44","n/e","821"
"Norway (NO)","20.03.2024 18:00 - 20.03.2024 19:00 (CET/CEST)","0","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","679","","2919","19626","n/e","n/e","0","29","n/e","41","n/e","810"
"Norway (NO)","20.03.2024 19:00 - 20.03.2024 20:00 (CET/CEST)","0","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e","723","","2906","19693","n/e","n/e","0","29","n/e","44","n/e","819"
"Norway (NO)","20.03.2024 20:00 - 20.03.2024 21:00 (CET/CEST)","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","692","","2881","19042","n/e","n/e","0","29","n/e","42","n/e","832"
"Norway (NO)","20.03.2024 21:00 - 20.03.2024 22:00 (CET/CEST)","0","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","576","","2792","18817","n/e","n/e","0","29","n/e","43","n/e","842"
"Norway (NO)","20.03.2024 22:00 - 20.03.2024 23:00 (CET/CEST)","0","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e","570","","2780","18135","n/e","n/e","0","32","n/e","38","n/e","952"
"Norway (NO)","20.03.2024 23:00 - 21.03.2024 00:00 (CET/CEST)","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","565","","2790","17751","n/e","n/e","0","25","n/e","37","n/e","930"
"Norway (NO)","21.03.2024 00:00 - 21.03.2024 01:00 (CET/CEST)","0","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e","562","","2771","17388","n/e","n/e","0","22","n/e","38","n/e","733"
"Norway (NO)","21.03.2024 01:00 - 21.03.2024 02:00 (CET/CEST)","0","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e","543","","2756","17006","n/e","n/e","0","27","n/e","35","n/e","673"
"Norway (NO)","21.03.2024 02:00 - 21.03.2024 03:00 (CET/CEST)","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","515","","2758","16595","n/e","n/e","0","29","n/e","37","n/e","608"
"Norway (NO)","21.03.2024 03:00 - 21.03.2024 04:00 (CET/CEST)","0","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e","519","","2745","16002","n/e","n/e","0","30","n/e","35","n/e","644"
"Norway (NO)","21.03.2024 04:00 - 21.03.2024 05:00 (CET/CEST)","0","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","525","","2731","16155","n/e","n/e","0","30","n/e","34","n/e","764"
"Norway (NO)","21.03.2024 05:00 - 21.03.2024 06:00 (CET/CEST)","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","582","","2742","17555","n/e","n/e","0","30","n/e","39","n/e","733"
"Norway (NO)","21.03.2024 06:00 - 21.03.2024 07:00 (CET/CEST)","0","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e","669","","2773","18877","n/e","n/e","0","30","n/e","39","n/e","665"
"Norway (NO)","21.03.2024 07:00 - 21.03.2024 08:00 (CET/CEST)","0","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e","641","","2818","18979","n/e","n/e","0","31","n/e","39","n/e","679"
"Norway (NO)","21.03.2024 08:00 - 21.03.2024 09:00 (CET/CEST)","0","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e","659","","2888","19292","n/e","n/e","0","28","n/e","41","n/e","816"
"Norway (NO)","21.03.2024 09:00 - 21.03.2024 10:00 (CET/CEST)","0","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e","668","","2861","18731","n/e","n/e","0","29","n/e","38","n/e","982"
"Norway (NO)","21.03.2024 10:00 - 21.03.2024 11:00 (CET/CEST)","0","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e","639","","2830","18560","n/e","n/e","0","29","n/e","37","n/e","1250"
"Norway (NO)","21.03.2024 11:00 - 21.03.2024 12:00 (CET/CEST)","0","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e","622","","2784","18607","n/e","n/e","0","28","n/e","40","n/e","1420"
"Norway (NO)","21.03.2024 12:00 - 21.03.2024 13:00 (CET/CEST)","0","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","572","","2776","18736","n/e","n/e","0","33","n/e","43","n/e","1826"
"Norway (NO)","21.03.2024 13:00 - 21.03.2024 14:00 (CET/CEST)","0","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e","548","","2760","17273","n/e","n/e","0","29","n/e","41","n/e","2068"
"Norway (NO)","21.03.2024 14:00 - 21.03.2024 15:00 (CET/CEST)","0","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e","577","","2752","18287","n/e","n/e","0","26","n/e","44","n/e","2277"
"Norway (NO)","21.03.2024 15:00 - 21.03.2024 16:00 (CET/CEST)","0","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","544","","2723","17775","n/e","n/e","0","26","n/e","40","n/e","2810"
"Norway (NO)","21.03.2024 16:00 - 21.03.2024 17:00 (CET/CEST)","0","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","594","","2735","17489","n/e","n/e","0","25","n/e","42","n/e","3167"
"Norway (NO)","21.03.2024 17:00 - 21.03.2024 18:00 (CET/CEST)","0","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","732","","2742","17852","n/e","n/e","0","29","n/e","44","n/e","3371"
"Norway (NO)","21.03.2024 18:00 - 21.03.2024 19:00 (CET/CEST)","0","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e","581","","2746","17822","n/e","n/e","0","32","n/e","40","n/e","3483"
"Norway (NO)","21.03.2024 19:00 - 21.03.2024 20:00 (CET/CEST)","0","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","574","","2731","16908","n/e","n/e","0","30","n/e","40","n/e","3477"
"Norway (NO)","21.03.2024 20:00 - 21.03.2024 21:00 (CET/CEST)","0","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","583","","2746","16963","n/e","n/e","0","30","n/e","43","n/e","3378"
"Norway (NO)","21.03.2024 21:00 - 21.03.2024 22:00 (CET/CEST)","0","n/e","n/e","195","n/e","n/e","n/e","n/e","n/e","426","","2754","17115","n/e","n/e","0","31","n/e","44","n/e","3169"
"Norway (NO)","21.03.2024 22:00 - 21.03.2024 23:00 (CET/CEST)","0","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e","398","","2741","16054","n/e","n/e","0","30","n/e","44","n/e","3160"
"Norway (NO)","21.03.2024 23:00 - 22.03.2024 00:00 (CET/CEST)","0","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e","295","","2745","13198","n/e","n/e","0","23","n/e","37","n/e","3089"
"Norway (NO)","22.03.2024 00:00 - 22.03.2024 01:00 (CET/CEST)","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","62","","2691","11884","n/e","n/e","0","18","n/e","45","n/e","2665"
"Norway (NO)","22.03.2024 01:00 - 22.03.2024 02:00 (CET/CEST)","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","62","","2693","10070","n/e","n/e","0","23","n/e","45","n/e","2503"
"Norway (NO)","22.03.2024 02:00 - 22.03.2024 03:00 (CET/CEST)","0","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","61","","2688","8138","n/e","n/e","0","25","n/e","46","n/e","2546"
"Norway (NO)","22.03.2024 03:00 - 22.03.2024 04:00 (CET/CEST)","0","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e","62","","2648","7405","n/e","n/e","0","25","n/e","44","n/e","2608"
"Norway (NO)","22.03.2024 04:00 - 22.03.2024 05:00 (CET/CEST)","0","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","61","","2653","7229","n/e","n/e","0","24","n/e","43","n/e","2620"
"Norway (NO)","22.03.2024 05:00 - 22.03.2024 06:00 (CET/CEST)","0","n/e","n/e","198","n/e","n/e","n/e","n/e","n/e","73","","2706","8770","n/e","n/e","0","26","n/e","42","n/e","2636"
