"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO1","01.01.2018 20:00 - 01.01.2018 21:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","680","978","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","01.01.2018 21:00 - 01.01.2018 22:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","682","984","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","01.01.2018 22:00 - 01.01.2018 23:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","676","969","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","01.01.2018 23:00 - 02.01.2018 00:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","677","916","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 00:00 - 02.01.2018 01:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","678","848","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 01:00 - 02.01.2018 02:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","682","824","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 02:00 - 02.01.2018 03:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","684","828","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 03:00 - 02.01.2018 04:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","685","838","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 04:00 - 02.01.2018 05:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","680","832","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 05:00 - 02.01.2018 06:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","677","832","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 06:00 - 02.01.2018 07:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","700","1001","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 07:00 - 02.01.2018 08:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","734","1386","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 08:00 - 02.01.2018 09:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","754","1540","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 09:00 - 02.01.2018 10:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","775","1626","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 10:00 - 02.01.2018 11:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","780","1655","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 11:00 - 02.01.2018 12:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","782","1669","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 12:00 - 02.01.2018 13:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","781","1602","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 13:00 - 02.01.2018 14:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","780","1588","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 14:00 - 02.01.2018 15:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","780","1590","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 15:00 - 02.01.2018 16:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","782","1601","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 16:00 - 02.01.2018 17:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","783","1656","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 17:00 - 02.01.2018 18:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","788","1654","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 18:00 - 02.01.2018 19:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","782","1646","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 19:00 - 02.01.2018 20:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","778","1609","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 20:00 - 02.01.2018 21:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","776","1471","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 21:00 - 02.01.2018 22:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","774","1239","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 22:00 - 02.01.2018 23:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","771","1126","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2018 23:00 - 03.01.2018 00:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","772","1049","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 00:00 - 03.01.2018 01:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","759","968","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 01:00 - 03.01.2018 02:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","761","933","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 02:00 - 03.01.2018 03:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","761","933","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 03:00 - 03.01.2018 04:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","756","938","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 04:00 - 03.01.2018 05:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","757","927","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 05:00 - 03.01.2018 06:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","756","1029","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 06:00 - 03.01.2018 07:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","780","1128","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 07:00 - 03.01.2018 08:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","808","1294","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 08:00 - 03.01.2018 09:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","816","1420","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 09:00 - 03.01.2018 10:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","827","1379","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 10:00 - 03.01.2018 11:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","835","1398","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 11:00 - 03.01.2018 12:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","834","1408","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 12:00 - 03.01.2018 13:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","831","1417","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 13:00 - 03.01.2018 14:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","832","1439","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 14:00 - 03.01.2018 15:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","834","1574","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 15:00 - 03.01.2018 16:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","832","1620","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 16:00 - 03.01.2018 17:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","833","1651","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 17:00 - 03.01.2018 18:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","833","1656","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 18:00 - 03.01.2018 19:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","831","1630","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 19:00 - 03.01.2018 20:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","828","1526","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 20:00 - 03.01.2018 21:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","828","1425","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 21:00 - 03.01.2018 22:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","830","1325","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 22:00 - 03.01.2018 23:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","829","1172","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2018 23:00 - 04.01.2018 00:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","827","1064","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 00:00 - 04.01.2018 01:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","833","996","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 01:00 - 04.01.2018 02:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","831","983","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 02:00 - 04.01.2018 03:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","831","971","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 03:00 - 04.01.2018 04:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","828","933","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 04:00 - 04.01.2018 05:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","831","908","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 05:00 - 04.01.2018 06:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","833","977","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 06:00 - 04.01.2018 07:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","838","1231","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 07:00 - 04.01.2018 08:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","841","1556","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 08:00 - 04.01.2018 09:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","844","1647","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 09:00 - 04.01.2018 10:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","847","1654","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 10:00 - 04.01.2018 11:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","850","1615","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 11:00 - 04.01.2018 12:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","850","1618","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 12:00 - 04.01.2018 13:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","850","1626","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 13:00 - 04.01.2018 14:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","853","1625","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 14:00 - 04.01.2018 15:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","854","1636","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 15:00 - 04.01.2018 16:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","858","1638","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 16:00 - 04.01.2018 17:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","858","1686","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 17:00 - 04.01.2018 18:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","856","1667","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 18:00 - 04.01.2018 19:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","853","1663","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 19:00 - 04.01.2018 20:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","849","1651","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 20:00 - 04.01.2018 21:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","844","1550","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 21:00 - 04.01.2018 22:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","846","1372","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 22:00 - 04.01.2018 23:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","842","1217","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2018 23:00 - 05.01.2018 00:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","833","970","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 00:00 - 05.01.2018 01:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","831","1069","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 01:00 - 05.01.2018 02:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","829","1029","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 02:00 - 05.01.2018 03:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","833","968","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 03:00 - 05.01.2018 04:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","831","961","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 04:00 - 05.01.2018 05:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","834","970","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 05:00 - 05.01.2018 06:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","832","1018","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 06:00 - 05.01.2018 07:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","835","1168","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 07:00 - 05.01.2018 08:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","854","1482","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 08:00 - 05.01.2018 09:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","852","1638","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 09:00 - 05.01.2018 10:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","856","1653","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 10:00 - 05.01.2018 11:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","856","1656","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 11:00 - 05.01.2018 12:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","854","1599","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 12:00 - 05.01.2018 13:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","855","1596","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2018 13:00 - 05.01.2018 14:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","850","1581","n/e","n/e","4","n/e","n/e","n/e","n/e","0"
