"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO5","01.01.2023 14:00 - 01.01.2023 15:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","29","","95","1616","n/e","n/e","n/e","n/e","n/e","13","n/e","n/e"
"BZN|NO5","01.01.2023 15:00 - 01.01.2023 16:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","29","","119","1783","n/e","n/e","n/e","n/e","n/e","10","n/e","n/e"
"BZN|NO5","01.01.2023 16:00 - 01.01.2023 17:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","30","","139","2005","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","01.01.2023 17:00 - 01.01.2023 18:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","29","","144","2355","n/e","n/e","n/e","n/e","n/e","11","n/e","n/e"
"BZN|NO5","01.01.2023 18:00 - 01.01.2023 19:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","29","","142","2244","n/e","n/e","n/e","n/e","n/e","10","n/e","n/e"
"BZN|NO5","01.01.2023 19:00 - 01.01.2023 20:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","29","","120","2282","n/e","n/e","n/e","n/e","n/e","15","n/e","n/e"
"BZN|NO5","01.01.2023 20:00 - 01.01.2023 21:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","29","","122","2137","n/e","n/e","n/e","n/e","n/e","15","n/e","n/e"
"BZN|NO5","01.01.2023 21:00 - 01.01.2023 22:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","30","","139","2017","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","01.01.2023 22:00 - 01.01.2023 23:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","29","","140","1636","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","01.01.2023 23:00 - 02.01.2023 00:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","29","","133","1691","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","02.01.2023 00:00 - 02.01.2023 01:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","32","","79","1687","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","02.01.2023 01:00 - 02.01.2023 02:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","32","","81","1572","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","02.01.2023 02:00 - 02.01.2023 03:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","32","","79","1395","n/e","n/e","n/e","n/e","n/e","15","n/e","n/e"
"BZN|NO5","02.01.2023 03:00 - 02.01.2023 04:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","32","","78","1401","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","02.01.2023 04:00 - 02.01.2023 05:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","32","","77","1451","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","02.01.2023 05:00 - 02.01.2023 06:00 (CET/CEST)","n/e","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","32","","73","1472","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 06:00 - 02.01.2023 07:00 (CET/CEST)","n/e","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","36","","74","1993","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 07:00 - 02.01.2023 08:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","85","","86","2940","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 08:00 - 02.01.2023 09:00 (CET/CEST)","n/e","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","90","","122","3563","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 09:00 - 02.01.2023 10:00 (CET/CEST)","n/e","n/e","n/e","11","n/e","n/e","n/e","n/e","n/e","93","","132","3741","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 10:00 - 02.01.2023 11:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","94","","132","3289","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 11:00 - 02.01.2023 12:00 (CET/CEST)","n/e","n/e","n/e","17","n/e","n/e","n/e","n/e","n/e","96","","140","3704","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 12:00 - 02.01.2023 13:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","116","","132","4052","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 13:00 - 02.01.2023 14:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","125","","135","3755","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 14:00 - 02.01.2023 15:00 (CET/CEST)","n/e","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","127","","131","3781","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 15:00 - 02.01.2023 16:00 (CET/CEST)","n/e","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","129","","132","4250","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 16:00 - 02.01.2023 17:00 (CET/CEST)","n/e","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","127","","134","4631","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 17:00 - 02.01.2023 18:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","157","","127","4634","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 18:00 - 02.01.2023 19:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","203","","130","4653","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 19:00 - 02.01.2023 20:00 (CET/CEST)","n/e","n/e","n/e","15","n/e","n/e","n/e","n/e","n/e","164","","130","4428","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 20:00 - 02.01.2023 21:00 (CET/CEST)","n/e","n/e","n/e","15","n/e","n/e","n/e","n/e","n/e","161","","131","4058","n/e","n/e","n/e","n/e","n/e","8","n/e","n/e"
"BZN|NO5","02.01.2023 21:00 - 02.01.2023 22:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","160","","114","3316","n/e","n/e","n/e","n/e","n/e","7","n/e","n/e"
"BZN|NO5","02.01.2023 22:00 - 02.01.2023 23:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","162","","114","2787","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","02.01.2023 23:00 - 03.01.2023 00:00 (CET/CEST)","n/e","n/e","n/e","11","n/e","n/e","n/e","n/e","n/e","160","","103","2266","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 00:00 - 03.01.2023 01:00 (CET/CEST)","n/e","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e","165","","101","2368","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 01:00 - 03.01.2023 02:00 (CET/CEST)","n/e","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","161","","97","1993","n/e","n/e","n/e","n/e","n/e","10","n/e","n/e"
"BZN|NO5","03.01.2023 02:00 - 03.01.2023 03:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","160","","97","1796","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","03.01.2023 03:00 - 03.01.2023 04:00 (CET/CEST)","n/e","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","161","","96","1665","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","03.01.2023 04:00 - 03.01.2023 05:00 (CET/CEST)","n/e","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","164","","102","1644","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","03.01.2023 05:00 - 03.01.2023 06:00 (CET/CEST)","n/e","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","164","","100","2106","n/e","n/e","n/e","n/e","n/e","12","n/e","n/e"
"BZN|NO5","03.01.2023 06:00 - 03.01.2023 07:00 (CET/CEST)","n/e","n/e","n/e","17","n/e","n/e","n/e","n/e","n/e","164","","100","3197","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 07:00 - 03.01.2023 08:00 (CET/CEST)","n/e","n/e","n/e","17","n/e","n/e","n/e","n/e","n/e","250","","111","4537","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 08:00 - 03.01.2023 09:00 (CET/CEST)","n/e","n/e","n/e","17","n/e","n/e","n/e","n/e","n/e","292","","133","4753","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 09:00 - 03.01.2023 10:00 (CET/CEST)","n/e","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","391","","169","4883","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 10:00 - 03.01.2023 11:00 (CET/CEST)","n/e","n/e","n/e","17","n/e","n/e","n/e","n/e","n/e","410","","166","4950","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 11:00 - 03.01.2023 12:00 (CET/CEST)","n/e","n/e","n/e","17","n/e","n/e","n/e","n/e","n/e","373","","165","4901","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 12:00 - 03.01.2023 13:00 (CET/CEST)","n/e","n/e","n/e","15","n/e","n/e","n/e","n/e","n/e","286","","117","4820","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 13:00 - 03.01.2023 14:00 (CET/CEST)","n/e","n/e","n/e","17","n/e","n/e","n/e","n/e","n/e","286","","117","4751","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 14:00 - 03.01.2023 15:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","370","","150","5025","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 15:00 - 03.01.2023 16:00 (CET/CEST)","n/e","n/e","n/e","17","n/e","n/e","n/e","n/e","n/e","412","","209","5032","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 16:00 - 03.01.2023 17:00 (CET/CEST)","n/e","n/e","n/e","17","n/e","n/e","n/e","n/e","n/e","417","","210","5071","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 17:00 - 03.01.2023 18:00 (CET/CEST)","n/e","n/e","n/e","17","n/e","n/e","n/e","n/e","n/e","417","","209","5129","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 18:00 - 03.01.2023 19:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","411","","189","4996","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 19:00 - 03.01.2023 20:00 (CET/CEST)","n/e","n/e","n/e","17","n/e","n/e","n/e","n/e","n/e","168","","131","4660","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 20:00 - 03.01.2023 21:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","163","","119","4001","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","03.01.2023 21:00 - 03.01.2023 22:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","165","","125","2901","n/e","n/e","n/e","n/e","n/e","12","n/e","n/e"
"BZN|NO5","03.01.2023 22:00 - 03.01.2023 23:00 (CET/CEST)","n/e","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e","163","","100","1907","n/e","n/e","n/e","n/e","n/e","13","n/e","n/e"
"BZN|NO5","03.01.2023 23:00 - 04.01.2023 00:00 (CET/CEST)","n/e","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","157","","89","1322","n/e","n/e","n/e","n/e","n/e","13","n/e","n/e"
"BZN|NO5","04.01.2023 00:00 - 04.01.2023 01:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","110","","81","1307","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","04.01.2023 01:00 - 04.01.2023 02:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","105","","83","1075","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","04.01.2023 02:00 - 04.01.2023 03:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","104","","82","1020","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","04.01.2023 03:00 - 04.01.2023 04:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","105","","82","1052","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","04.01.2023 04:00 - 04.01.2023 05:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","107","","83","1078","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","04.01.2023 05:00 - 04.01.2023 06:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","107","","80","1189","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","04.01.2023 06:00 - 04.01.2023 07:00 (CET/CEST)","n/e","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","117","","87","1385","n/e","n/e","n/e","n/e","n/e","11","n/e","n/e"
"BZN|NO5","04.01.2023 07:00 - 04.01.2023 08:00 (CET/CEST)","n/e","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","160","","83","1918","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","04.01.2023 08:00 - 04.01.2023 09:00 (CET/CEST)","n/e","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","162","","96","2041","n/e","n/e","n/e","n/e","n/e","11","n/e","n/e"
"BZN|NO5","04.01.2023 09:00 - 04.01.2023 10:00 (CET/CEST)","n/e","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","166","","100","2342","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","04.01.2023 10:00 - 04.01.2023 11:00 (CET/CEST)","n/e","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e","164","","102","2378","n/e","n/e","n/e","n/e","n/e","11","n/e","n/e"
"BZN|NO5","04.01.2023 11:00 - 04.01.2023 12:00 (CET/CEST)","n/e","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","164","","102","2352","n/e","n/e","n/e","n/e","n/e","12","n/e","n/e"
"BZN|NO5","04.01.2023 12:00 - 04.01.2023 13:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","166","","97","2330","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","04.01.2023 13:00 - 04.01.2023 14:00 (CET/CEST)","n/e","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","162","","98","2668","n/e","n/e","n/e","n/e","n/e","13","n/e","n/e"
"BZN|NO5","04.01.2023 14:00 - 04.01.2023 15:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","161","","96","2414","n/e","n/e","n/e","n/e","n/e","8","n/e","n/e"
"BZN|NO5","04.01.2023 15:00 - 04.01.2023 16:00 (CET/CEST)","n/e","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e","163","","131","2350","n/e","n/e","n/e","n/e","n/e","10","n/e","n/e"
"BZN|NO5","04.01.2023 16:00 - 04.01.2023 17:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","163","","132","2263","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","04.01.2023 17:00 - 04.01.2023 18:00 (CET/CEST)","n/e","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e","164","","132","2319","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","04.01.2023 18:00 - 04.01.2023 19:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","163","","131","2342","n/e","n/e","n/e","n/e","n/e","12","n/e","n/e"
"BZN|NO5","04.01.2023 19:00 - 04.01.2023 20:00 (CET/CEST)","n/e","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","125","","125","2320","n/e","n/e","n/e","n/e","n/e","13","n/e","n/e"
"BZN|NO5","04.01.2023 20:00 - 04.01.2023 21:00 (CET/CEST)","n/e","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","109","","117","2339","n/e","n/e","n/e","n/e","n/e","12","n/e","n/e"
"BZN|NO5","04.01.2023 21:00 - 04.01.2023 22:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","109","","120","2010","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","04.01.2023 22:00 - 04.01.2023 23:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","110","","76","1865","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","04.01.2023 23:00 - 05.01.2023 00:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","106","","78","1594","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","05.01.2023 00:00 - 05.01.2023 01:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","107","","71","1572","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","05.01.2023 01:00 - 05.01.2023 02:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","107","","74","1419","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","05.01.2023 02:00 - 05.01.2023 03:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","106","","58","1381","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","05.01.2023 03:00 - 05.01.2023 04:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","105","","61","1335","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","05.01.2023 04:00 - 05.01.2023 05:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","105","","59","1321","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","05.01.2023 05:00 - 05.01.2023 06:00 (CET/CEST)","n/e","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e","106","","79","1735","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","05.01.2023 06:00 - 05.01.2023 07:00 (CET/CEST)","n/e","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","107","","104","2242","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","05.01.2023 07:00 - 05.01.2023 08:00 (CET/CEST)","n/e","n/e","n/e","8","n/e","n/e","n/e","n/e","n/e","241","","122","2857","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","05.01.2023 08:00 - 05.01.2023 09:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","265","","114","3183","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","05.01.2023 09:00 - 05.01.2023 10:00 (CET/CEST)","n/e","n/e","n/e","7","n/e","n/e","n/e","n/e","n/e","275","","126","3766","n/e","n/e","n/e","n/e","n/e","13","n/e","n/e"
"BZN|NO5","05.01.2023 10:00 - 05.01.2023 11:00 (CET/CEST)","n/e","n/e","n/e","10","n/e","n/e","n/e","n/e","n/e","296","","120","4106","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","05.01.2023 11:00 - 05.01.2023 12:00 (CET/CEST)","n/e","n/e","n/e","13","n/e","n/e","n/e","n/e","n/e","293","","112","4545","n/e","n/e","n/e","n/e","n/e","12","n/e","n/e"
"BZN|NO5","05.01.2023 12:00 - 05.01.2023 13:00 (CET/CEST)","n/e","n/e","n/e","12","n/e","n/e","n/e","n/e","n/e","283","","112","4386","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","05.01.2023 13:00 - 05.01.2023 14:00 (CET/CEST)","n/e","n/e","n/e","17","n/e","n/e","n/e","n/e","n/e","302","","126","4435","n/e","n/e","n/e","n/e","n/e","10","n/e","n/e"
"BZN|NO5","05.01.2023 14:00 - 05.01.2023 15:00 (CET/CEST)","n/e","n/e","n/e","15","n/e","n/e","n/e","n/e","n/e","365","","119","4605","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","05.01.2023 15:00 - 05.01.2023 16:00 (CET/CEST)","n/e","n/e","n/e","15","n/e","n/e","n/e","n/e","n/e","377","","117","4854","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","05.01.2023 16:00 - 05.01.2023 17:00 (CET/CEST)","n/e","n/e","n/e","14","n/e","n/e","n/e","n/e","n/e","403","","118","4800","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
