"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO1","02.01.2022 04:00 - 02.01.2022 05:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","878","320","n/e","n/e","n/e","n/e","n/e","8","n/e","29"
"BZN|NO1","02.01.2022 05:00 - 02.01.2022 06:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","891","280","n/e","n/e","n/e","n/e","n/e","8","n/e","32"
"BZN|NO1","02.01.2022 06:00 - 02.01.2022 07:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","907","295","n/e","n/e","n/e","n/e","n/e","9","n/e","29"
"BZN|NO1","02.01.2022 07:00 - 02.01.2022 08:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","899","287","n/e","n/e","n/e","n/e","n/e","9","n/e","30"
"BZN|NO1","02.01.2022 08:00 - 02.01.2022 09:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","897","373","n/e","n/e","n/e","n/e","n/e","9","n/e","30"
"BZN|NO1","02.01.2022 09:00 - 02.01.2022 10:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","905","380","n/e","n/e","n/e","n/e","n/e","9","n/e","31"
"BZN|NO1","02.01.2022 10:00 - 02.01.2022 11:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","916","399","n/e","n/e","n/e","n/e","n/e","10","n/e","31"
"BZN|NO1","02.01.2022 11:00 - 02.01.2022 12:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","907","379","n/e","n/e","n/e","n/e","n/e","9","n/e","27"
"BZN|NO1","02.01.2022 12:00 - 02.01.2022 13:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","909","381","n/e","n/e","n/e","n/e","n/e","9","n/e","28"
"BZN|NO1","02.01.2022 13:00 - 02.01.2022 14:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","894","378","n/e","n/e","n/e","n/e","n/e","9","n/e","42"
"BZN|NO1","02.01.2022 14:00 - 02.01.2022 15:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","895","407","n/e","n/e","n/e","n/e","n/e","9","n/e","41"
"BZN|NO1","02.01.2022 15:00 - 02.01.2022 16:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","905","488","n/e","n/e","n/e","n/e","n/e","10","n/e","49"
"BZN|NO1","02.01.2022 16:00 - 02.01.2022 17:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","902","501","n/e","n/e","n/e","n/e","n/e","10","n/e","63"
"BZN|NO1","02.01.2022 17:00 - 02.01.2022 18:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","901","493","n/e","n/e","n/e","n/e","n/e","9","n/e","73"
"BZN|NO1","02.01.2022 18:00 - 02.01.2022 19:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","886","487","n/e","n/e","n/e","n/e","n/e","9","n/e","85"
"BZN|NO1","02.01.2022 19:00 - 02.01.2022 20:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","883","477","n/e","n/e","n/e","n/e","n/e","9","n/e","107"
"BZN|NO1","02.01.2022 20:00 - 02.01.2022 21:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","888","296","n/e","n/e","n/e","n/e","n/e","9","n/e","106"
"BZN|NO1","02.01.2022 21:00 - 02.01.2022 22:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","893","292","n/e","n/e","n/e","n/e","n/e","9","n/e","107"
"BZN|NO1","02.01.2022 22:00 - 02.01.2022 23:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","896","277","n/e","n/e","n/e","n/e","n/e","9","n/e","102"
"BZN|NO1","02.01.2022 23:00 - 03.01.2022 00:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","872","266","n/e","n/e","n/e","n/e","n/e","8","n/e","113"
"BZN|NO1","03.01.2022 00:00 - 03.01.2022 01:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","877","290","n/e","n/e","n/e","n/e","n/e","9","n/e","118"
"BZN|NO1","03.01.2022 01:00 - 03.01.2022 02:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","890","284","n/e","n/e","n/e","n/e","n/e","8","n/e","128"
"BZN|NO1","03.01.2022 02:00 - 03.01.2022 03:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","903","282","n/e","n/e","n/e","n/e","n/e","8","n/e","136"
"BZN|NO1","03.01.2022 03:00 - 03.01.2022 04:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","904","282","n/e","n/e","n/e","n/e","n/e","9","n/e","121"
"BZN|NO1","03.01.2022 04:00 - 03.01.2022 05:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","889","276","n/e","n/e","n/e","n/e","n/e","8","n/e","120"
"BZN|NO1","03.01.2022 05:00 - 03.01.2022 06:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","897","276","n/e","n/e","n/e","n/e","n/e","8","n/e","89"
"BZN|NO1","03.01.2022 06:00 - 03.01.2022 07:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","923","290","n/e","n/e","n/e","n/e","n/e","7","n/e","67"
"BZN|NO1","03.01.2022 07:00 - 03.01.2022 08:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","959","375","n/e","n/e","n/e","n/e","n/e","6","n/e","83"
"BZN|NO1","03.01.2022 08:00 - 03.01.2022 09:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","953","438","n/e","n/e","n/e","n/e","n/e","6","n/e","83"
"BZN|NO1","03.01.2022 09:00 - 03.01.2022 10:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","944","483","n/e","n/e","n/e","n/e","n/e","6","n/e","81"
"BZN|NO1","03.01.2022 10:00 - 03.01.2022 11:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","942","435","n/e","n/e","n/e","n/e","n/e","6","n/e","82"
"BZN|NO1","03.01.2022 11:00 - 03.01.2022 12:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","955","506","n/e","n/e","n/e","n/e","n/e","6","n/e","63"
"BZN|NO1","03.01.2022 12:00 - 03.01.2022 13:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","955","547","n/e","n/e","n/e","n/e","n/e","6","n/e","46"
"BZN|NO1","03.01.2022 13:00 - 03.01.2022 14:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","945","560","n/e","n/e","n/e","n/e","n/e","6","n/e","53"
"BZN|NO1","03.01.2022 14:00 - 03.01.2022 15:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","959","530","n/e","n/e","n/e","n/e","n/e","6","n/e","69"
"BZN|NO1","03.01.2022 15:00 - 03.01.2022 16:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","955","577","n/e","n/e","n/e","n/e","n/e","6","n/e","88"
"BZN|NO1","03.01.2022 16:00 - 03.01.2022 17:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","966","585","n/e","n/e","n/e","n/e","n/e","3","n/e","115"
"BZN|NO1","03.01.2022 17:00 - 03.01.2022 18:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","962","614","n/e","n/e","n/e","n/e","n/e","3","n/e","131"
"BZN|NO1","03.01.2022 18:00 - 03.01.2022 19:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","958","607","n/e","n/e","n/e","n/e","n/e","3","n/e","121"
"BZN|NO1","03.01.2022 19:00 - 03.01.2022 20:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","969","635","n/e","n/e","n/e","n/e","n/e","4","n/e","118"
"BZN|NO1","03.01.2022 20:00 - 03.01.2022 21:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","983","663","n/e","n/e","n/e","n/e","n/e","4","n/e","94"
"BZN|NO1","03.01.2022 21:00 - 03.01.2022 22:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","972","589","n/e","n/e","n/e","n/e","n/e","4","n/e","82"
"BZN|NO1","03.01.2022 22:00 - 03.01.2022 23:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","961","485","n/e","n/e","n/e","n/e","n/e","3","n/e","75"
"BZN|NO1","03.01.2022 23:00 - 04.01.2022 00:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","959","480","n/e","n/e","n/e","n/e","n/e","3","n/e","76"
"BZN|NO1","04.01.2022 00:00 - 04.01.2022 01:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","966","341","n/e","n/e","n/e","n/e","n/e","3","n/e","86"
"BZN|NO1","04.01.2022 01:00 - 04.01.2022 02:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","962","340","n/e","n/e","n/e","n/e","n/e","6","n/e","95"
"BZN|NO1","04.01.2022 02:00 - 04.01.2022 03:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","956","338","n/e","n/e","n/e","n/e","n/e","6","n/e","96"
"BZN|NO1","04.01.2022 03:00 - 04.01.2022 04:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","955","333","n/e","n/e","n/e","n/e","n/e","6","n/e","87"
"BZN|NO1","04.01.2022 04:00 - 04.01.2022 05:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","949","339","n/e","n/e","n/e","n/e","n/e","6","n/e","104"
"BZN|NO1","04.01.2022 05:00 - 04.01.2022 06:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","952","404","n/e","n/e","n/e","n/e","n/e","6","n/e","117"
"BZN|NO1","04.01.2022 06:00 - 04.01.2022 07:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","967","702","n/e","n/e","n/e","n/e","n/e","6","n/e","128"
"BZN|NO1","04.01.2022 07:00 - 04.01.2022 08:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","975","921","n/e","n/e","n/e","n/e","n/e","6","n/e","144"
"BZN|NO1","04.01.2022 08:00 - 04.01.2022 09:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1000","1003","n/e","n/e","n/e","n/e","n/e","3","n/e","140"
"BZN|NO1","04.01.2022 09:00 - 04.01.2022 10:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1018","979","n/e","n/e","n/e","n/e","n/e","3","n/e","114"
"BZN|NO1","04.01.2022 10:00 - 04.01.2022 11:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1018","977","n/e","n/e","n/e","n/e","n/e","3","n/e","90"
"BZN|NO1","04.01.2022 11:00 - 04.01.2022 12:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","997","975","n/e","n/e","n/e","n/e","n/e","3","n/e","90"
"BZN|NO1","04.01.2022 12:00 - 04.01.2022 13:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1012","968","n/e","n/e","n/e","n/e","n/e","3","n/e","80"
"BZN|NO1","04.01.2022 13:00 - 04.01.2022 14:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1020","971","n/e","n/e","n/e","n/e","n/e","3","n/e","59"
"BZN|NO1","04.01.2022 14:00 - 04.01.2022 15:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1025","968","n/e","n/e","n/e","n/e","n/e","3","n/e","48"
"BZN|NO1","04.01.2022 15:00 - 04.01.2022 16:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1022","974","n/e","n/e","n/e","n/e","n/e","3","n/e","46"
"BZN|NO1","04.01.2022 16:00 - 04.01.2022 17:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1027","977","n/e","n/e","n/e","n/e","n/e","3","n/e","44"
"BZN|NO1","04.01.2022 17:00 - 04.01.2022 18:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1029","974","n/e","n/e","n/e","n/e","n/e","3","n/e","35"
"BZN|NO1","04.01.2022 18:00 - 04.01.2022 19:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1025","966","n/e","n/e","n/e","n/e","n/e","3","n/e","42"
"BZN|NO1","04.01.2022 19:00 - 04.01.2022 20:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1017","880","n/e","n/e","n/e","n/e","n/e","3","n/e","33"
"BZN|NO1","04.01.2022 20:00 - 04.01.2022 21:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1021","822","n/e","n/e","n/e","n/e","n/e","3","n/e","20"
"BZN|NO1","04.01.2022 21:00 - 04.01.2022 22:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1018","715","n/e","n/e","n/e","n/e","n/e","3","n/e","12"
"BZN|NO1","04.01.2022 22:00 - 04.01.2022 23:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1004","640","n/e","n/e","n/e","n/e","n/e","3","n/e","8"
"BZN|NO1","04.01.2022 23:00 - 05.01.2022 00:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","998","578","n/e","n/e","n/e","n/e","n/e","3","n/e","3"
"BZN|NO1","05.01.2022 00:00 - 05.01.2022 01:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","983","565","n/e","n/e","n/e","n/e","n/e","3","n/e","4"
"BZN|NO1","05.01.2022 01:00 - 05.01.2022 02:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","973","395","n/e","n/e","n/e","n/e","n/e","3","n/e","1"
"BZN|NO1","05.01.2022 02:00 - 05.01.2022 03:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","972","357","n/e","n/e","n/e","n/e","n/e","3","n/e","0"
"BZN|NO1","05.01.2022 03:00 - 05.01.2022 04:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","966","322","n/e","n/e","n/e","n/e","n/e","3","n/e","0"
"BZN|NO1","05.01.2022 04:00 - 05.01.2022 05:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","977","318","n/e","n/e","n/e","n/e","n/e","3","n/e","1"
"BZN|NO1","05.01.2022 05:00 - 05.01.2022 06:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","977","434","n/e","n/e","n/e","n/e","n/e","3","n/e","7"
"BZN|NO1","05.01.2022 06:00 - 05.01.2022 07:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","995","753","n/e","n/e","n/e","n/e","n/e","3","n/e","59"
"BZN|NO1","05.01.2022 07:00 - 05.01.2022 08:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1002","789","n/e","n/e","n/e","n/e","n/e","3","n/e","88"
"BZN|NO1","05.01.2022 08:00 - 05.01.2022 09:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1015","948","n/e","n/e","n/e","n/e","n/e","3","n/e","111"
"BZN|NO1","05.01.2022 09:00 - 05.01.2022 10:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1009","955","n/e","n/e","n/e","n/e","n/e","3","n/e","116"
"BZN|NO1","05.01.2022 10:00 - 05.01.2022 11:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1009","952","n/e","n/e","n/e","n/e","n/e","3","n/e","148"
"BZN|NO1","05.01.2022 11:00 - 05.01.2022 12:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1003","949","n/e","n/e","n/e","n/e","n/e","3","n/e","148"
"BZN|NO1","05.01.2022 12:00 - 05.01.2022 13:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1014","884","n/e","n/e","n/e","n/e","n/e","3","n/e","155"
"BZN|NO1","05.01.2022 13:00 - 05.01.2022 14:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1018","801","n/e","n/e","n/e","n/e","n/e","3","n/e","158"
"BZN|NO1","05.01.2022 14:00 - 05.01.2022 15:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1017","801","n/e","n/e","n/e","n/e","n/e","3","n/e","166"
"BZN|NO1","05.01.2022 15:00 - 05.01.2022 16:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1023","799","n/e","n/e","n/e","n/e","n/e","3","n/e","179"
"BZN|NO1","05.01.2022 16:00 - 05.01.2022 17:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1013","830","n/e","n/e","n/e","n/e","n/e","4","n/e","192"
