"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO5","05.01.2022 02:00 - 05.01.2022 03:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","65","","132","1833","n/e","n/e","n/e","n/e","n/e","15","n/e","n/e"
"BZN|NO5","05.01.2022 03:00 - 05.01.2022 04:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","66","","129","1539","n/e","n/e","n/e","n/e","n/e","15","n/e","n/e"
"BZN|NO5","05.01.2022 04:00 - 05.01.2022 05:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","65","","130","1641","n/e","n/e","n/e","n/e","n/e","15","n/e","n/e"
"BZN|NO5","05.01.2022 05:00 - 05.01.2022 06:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","66","","169","2108","n/e","n/e","n/e","n/e","n/e","15","n/e","n/e"
"BZN|NO5","05.01.2022 06:00 - 05.01.2022 07:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","92","","197","2875","n/e","n/e","n/e","n/e","n/e","13","n/e","n/e"
"BZN|NO5","05.01.2022 07:00 - 05.01.2022 08:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","111","","205","3177","n/e","n/e","n/e","n/e","n/e","15","n/e","n/e"
"BZN|NO5","05.01.2022 08:00 - 05.01.2022 09:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","133","","205","3307","n/e","n/e","n/e","n/e","n/e","10","n/e","n/e"
"BZN|NO5","05.01.2022 09:00 - 05.01.2022 10:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","118","","178","3294","n/e","n/e","n/e","n/e","n/e","15","n/e","n/e"
"BZN|NO5","05.01.2022 10:00 - 05.01.2022 11:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","117","","176","3368","n/e","n/e","n/e","n/e","n/e","15","n/e","n/e"
"BZN|NO5","05.01.2022 11:00 - 05.01.2022 12:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","124","","179","3164","n/e","n/e","n/e","n/e","n/e","12","n/e","n/e"
"BZN|NO5","05.01.2022 12:00 - 05.01.2022 13:00 (CET/CEST)","n/e","n/e","n/e","81","n/e","n/e","n/e","n/e","n/e","129","","169","2990","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
"BZN|NO5","05.01.2022 13:00 - 05.01.2022 14:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","120","","165","3013","n/e","n/e","n/e","n/e","n/e","14","n/e","n/e"
"BZN|NO5","05.01.2022 14:00 - 05.01.2022 15:00 (CET/CEST)","n/e","n/e","n/e","82","n/e","n/e","n/e","n/e","n/e","120","","169","2965","n/e","n/e","n/e","n/e","n/e","10","n/e","n/e"
"BZN|NO5","05.01.2022 15:00 - 05.01.2022 16:00 (CET/CEST)","n/e","n/e","n/e","83","n/e","n/e","n/e","n/e","n/e","119","","167","3061","n/e","n/e","n/e","n/e","n/e","15","n/e","n/e"
"BZN|NO5","05.01.2022 16:00 - 05.01.2022 17:00 (CET/CEST)","n/e","n/e","n/e","85","n/e","n/e","n/e","n/e","n/e","127","","181","3314","n/e","n/e","n/e","n/e","n/e","9","n/e","n/e"
