"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO2","01.01.2015 13:00 - 01.01.2015 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","269","4303","n/e","n/e","4","n/e","n/e","n/e","n/e","167"
"BZN|NO2","01.01.2015 14:00 - 01.01.2015 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","269","4394","n/e","n/e","4","n/e","n/e","n/e","n/e","174"
"BZN|NO2","01.01.2015 15:00 - 01.01.2015 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","269","4969","n/e","n/e","4","n/e","n/e","n/e","n/e","189"
"BZN|NO2","01.01.2015 16:00 - 01.01.2015 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","269","5524","n/e","n/e","4","n/e","n/e","n/e","n/e","203"
"BZN|NO2","01.01.2015 17:00 - 01.01.2015 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","268","5586","n/e","n/e","4","n/e","n/e","n/e","n/e","220"
"BZN|NO2","01.01.2015 18:00 - 01.01.2015 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","268","5465","n/e","n/e","4","n/e","n/e","n/e","n/e","230"
"BZN|NO2","01.01.2015 19:00 - 01.01.2015 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","269","5175","n/e","n/e","4","n/e","n/e","n/e","n/e","230"
"BZN|NO2","01.01.2015 20:00 - 01.01.2015 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","268","4792","n/e","n/e","4","n/e","n/e","n/e","n/e","233"
"BZN|NO2","01.01.2015 21:00 - 01.01.2015 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","269","4275","n/e","n/e","4","n/e","n/e","n/e","n/e","235"
"BZN|NO2","01.01.2015 22:00 - 01.01.2015 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","269","4048","n/e","n/e","4","n/e","n/e","n/e","n/e","235"
"BZN|NO2","01.01.2015 23:00 - 02.01.2015 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","267","3966","n/e","n/e","4","n/e","n/e","n/e","n/e","229"
"BZN|NO2","02.01.2015 00:00 - 02.01.2015 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","287","3870","n/e","n/e","4","n/e","n/e","n/e","n/e","210"
"BZN|NO2","02.01.2015 01:00 - 02.01.2015 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","287","3782","n/e","n/e","4","n/e","n/e","n/e","n/e","213"
"BZN|NO2","02.01.2015 02:00 - 02.01.2015 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","287","3636","n/e","n/e","4","n/e","n/e","n/e","n/e","211"
"BZN|NO2","02.01.2015 03:00 - 02.01.2015 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","287","3274","n/e","n/e","4","n/e","n/e","n/e","n/e","202"
"BZN|NO2","02.01.2015 04:00 - 02.01.2015 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","275","2925","n/e","n/e","4","n/e","n/e","n/e","n/e","222"
"BZN|NO2","02.01.2015 05:00 - 02.01.2015 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","274","3550","n/e","n/e","4","n/e","n/e","n/e","n/e","234"
"BZN|NO2","02.01.2015 06:00 - 02.01.2015 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","276","4234","n/e","n/e","4","n/e","n/e","n/e","n/e","246"
"BZN|NO2","02.01.2015 07:00 - 02.01.2015 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","274","5306","n/e","n/e","4","n/e","n/e","n/e","n/e","245"
"BZN|NO2","02.01.2015 08:00 - 02.01.2015 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","274","5444","n/e","n/e","4","n/e","n/e","n/e","n/e","225"
"BZN|NO2","02.01.2015 09:00 - 02.01.2015 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","287","5491","n/e","n/e","4","n/e","n/e","n/e","n/e","229"
"BZN|NO2","02.01.2015 10:00 - 02.01.2015 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","286","5508","n/e","n/e","7","n/e","n/e","n/e","n/e","234"
"BZN|NO2","02.01.2015 11:00 - 02.01.2015 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","286","5609","n/e","n/e","7","n/e","n/e","n/e","n/e","229"
"BZN|NO2","02.01.2015 12:00 - 02.01.2015 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","5679","n/e","n/e","7","n/e","n/e","n/e","n/e","231"
"BZN|NO2","02.01.2015 13:00 - 02.01.2015 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","5617","n/e","n/e","7","n/e","n/e","n/e","n/e","231"
"BZN|NO2","02.01.2015 14:00 - 02.01.2015 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","5640","n/e","n/e","6","n/e","n/e","n/e","n/e","243"
"BZN|NO2","02.01.2015 15:00 - 02.01.2015 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","290","5869","n/e","n/e","6","n/e","n/e","n/e","n/e","244"
"BZN|NO2","02.01.2015 16:00 - 02.01.2015 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","290","6098","n/e","n/e","4","n/e","n/e","n/e","n/e","244"
"BZN|NO2","02.01.2015 17:00 - 02.01.2015 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","6167","n/e","n/e","6","n/e","n/e","n/e","n/e","244"
"BZN|NO2","02.01.2015 18:00 - 02.01.2015 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","6068","n/e","n/e","6","n/e","n/e","n/e","n/e","244"
"BZN|NO2","02.01.2015 19:00 - 02.01.2015 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","287","5984","n/e","n/e","6","n/e","n/e","n/e","n/e","244"
"BZN|NO2","02.01.2015 20:00 - 02.01.2015 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","287","5592","n/e","n/e","6","n/e","n/e","n/e","n/e","245"
"BZN|NO2","02.01.2015 21:00 - 02.01.2015 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","286","5086","n/e","n/e","6","n/e","n/e","n/e","n/e","244"
"BZN|NO2","02.01.2015 22:00 - 02.01.2015 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","285","4750","n/e","n/e","5","n/e","n/e","n/e","n/e","244"
"BZN|NO2","02.01.2015 23:00 - 03.01.2015 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","284","4405","n/e","n/e","5","n/e","n/e","n/e","n/e","243"
"BZN|NO2","03.01.2015 00:00 - 03.01.2015 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","4229","n/e","n/e","6","n/e","n/e","n/e","n/e","246"
"BZN|NO2","03.01.2015 01:00 - 03.01.2015 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","4075","n/e","n/e","5","n/e","n/e","n/e","n/e","246"
"BZN|NO2","03.01.2015 02:00 - 03.01.2015 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","4058","n/e","n/e","5","n/e","n/e","n/e","n/e","245"
"BZN|NO2","03.01.2015 03:00 - 03.01.2015 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","4097","n/e","n/e","5","n/e","n/e","n/e","n/e","245"
"BZN|NO2","03.01.2015 04:00 - 03.01.2015 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","4088","n/e","n/e","5","n/e","n/e","n/e","n/e","244"
"BZN|NO2","03.01.2015 05:00 - 03.01.2015 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","4076","n/e","n/e","5","n/e","n/e","n/e","n/e","243"
"BZN|NO2","03.01.2015 06:00 - 03.01.2015 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","304","4144","n/e","n/e","5","n/e","n/e","n/e","n/e","239"
"BZN|NO2","03.01.2015 07:00 - 03.01.2015 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","304","4498","n/e","n/e","5","n/e","n/e","n/e","n/e","216"
"BZN|NO2","03.01.2015 08:00 - 03.01.2015 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","304","4681","n/e","n/e","5","n/e","n/e","n/e","n/e","186"
"BZN|NO2","03.01.2015 09:00 - 03.01.2015 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","303","5203","n/e","n/e","5","n/e","n/e","n/e","n/e","143"
"BZN|NO2","03.01.2015 10:00 - 03.01.2015 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","5795","n/e","n/e","5","n/e","n/e","n/e","n/e","112"
"BZN|NO2","03.01.2015 11:00 - 03.01.2015 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","5892","n/e","n/e","5","n/e","n/e","n/e","n/e","118"
"BZN|NO2","03.01.2015 12:00 - 03.01.2015 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","5733","n/e","n/e","5","n/e","n/e","n/e","n/e","113"
"BZN|NO2","03.01.2015 13:00 - 03.01.2015 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","5723","n/e","n/e","5","n/e","n/e","n/e","n/e","102"
"BZN|NO2","03.01.2015 14:00 - 03.01.2015 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","6248","n/e","n/e","5","n/e","n/e","n/e","n/e","100"
"BZN|NO2","03.01.2015 15:00 - 03.01.2015 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","304","7306","n/e","n/e","5","n/e","n/e","n/e","n/e","119"
"BZN|NO2","03.01.2015 16:00 - 03.01.2015 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","304","7766","n/e","n/e","5","n/e","n/e","n/e","n/e","114"
"BZN|NO2","03.01.2015 17:00 - 03.01.2015 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","7918","n/e","n/e","5","n/e","n/e","n/e","n/e","94"
"BZN|NO2","03.01.2015 18:00 - 03.01.2015 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","304","7839","n/e","n/e","5","n/e","n/e","n/e","n/e","112"
"BZN|NO2","03.01.2015 19:00 - 03.01.2015 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","7627","n/e","n/e","5","n/e","n/e","n/e","n/e","135"
"BZN|NO2","03.01.2015 20:00 - 03.01.2015 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","305","7195","n/e","n/e","5","n/e","n/e","n/e","n/e","137"
"BZN|NO2","03.01.2015 21:00 - 03.01.2015 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","6536","n/e","n/e","5","n/e","n/e","n/e","n/e","130"
"BZN|NO2","03.01.2015 22:00 - 03.01.2015 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","306","5706","n/e","n/e","5","n/e","n/e","n/e","n/e","158"
"BZN|NO2","03.01.2015 23:00 - 04.01.2015 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","304","5043","n/e","n/e","5","n/e","n/e","n/e","n/e","159"
"BZN|NO2","04.01.2015 00:00 - 04.01.2015 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","299","5069","n/e","n/e","5","n/e","n/e","n/e","n/e","71"
"BZN|NO2","04.01.2015 01:00 - 04.01.2015 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","298","4875","n/e","n/e","5","n/e","n/e","n/e","n/e","74"
"BZN|NO2","04.01.2015 02:00 - 04.01.2015 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","298","4674","n/e","n/e","5","n/e","n/e","n/e","n/e","81"
"BZN|NO2","04.01.2015 03:00 - 04.01.2015 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","298","4566","n/e","n/e","5","n/e","n/e","n/e","n/e","87"
"BZN|NO2","04.01.2015 04:00 - 04.01.2015 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","298","4538","n/e","n/e","5","n/e","n/e","n/e","n/e","110"
"BZN|NO2","04.01.2015 05:00 - 04.01.2015 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","299","4705","n/e","n/e","5","n/e","n/e","n/e","n/e","136"
"BZN|NO2","04.01.2015 06:00 - 04.01.2015 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","299","4795","n/e","n/e","5","n/e","n/e","n/e","n/e","136"
"BZN|NO2","04.01.2015 07:00 - 04.01.2015 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","299","4778","n/e","n/e","5","n/e","n/e","n/e","n/e","135"
"BZN|NO2","04.01.2015 08:00 - 04.01.2015 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","302","5266","n/e","n/e","5","n/e","n/e","n/e","n/e","134"
"BZN|NO2","04.01.2015 09:00 - 04.01.2015 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","302","5970","n/e","n/e","5","n/e","n/e","n/e","n/e","108"
"BZN|NO2","04.01.2015 10:00 - 04.01.2015 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","302","6641","n/e","n/e","5","n/e","n/e","n/e","n/e","88"
"BZN|NO2","04.01.2015 11:00 - 04.01.2015 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","302","6704","n/e","n/e","5","n/e","n/e","n/e","n/e","85"
"BZN|NO2","04.01.2015 12:00 - 04.01.2015 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","302","6481","n/e","n/e","5","n/e","n/e","n/e","n/e","82"
"BZN|NO2","04.01.2015 13:00 - 04.01.2015 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","302","6576","n/e","n/e","5","n/e","n/e","n/e","n/e","83"
"BZN|NO2","04.01.2015 14:00 - 04.01.2015 15:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","302","6806","n/e","n/e","5","n/e","n/e","n/e","n/e","86"
"BZN|NO2","04.01.2015 15:00 - 04.01.2015 16:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","302","7197","n/e","n/e","5","n/e","n/e","n/e","n/e","80"
"BZN|NO2","04.01.2015 16:00 - 04.01.2015 17:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","302","7750","n/e","n/e","5","n/e","n/e","n/e","n/e","83"
"BZN|NO2","04.01.2015 17:00 - 04.01.2015 18:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","302","8101","n/e","n/e","5","n/e","n/e","n/e","n/e","81"
"BZN|NO2","04.01.2015 18:00 - 04.01.2015 19:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","301","8233","n/e","n/e","5","n/e","n/e","n/e","n/e","63"
"BZN|NO2","04.01.2015 19:00 - 04.01.2015 20:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","299","8160","n/e","n/e","5","n/e","n/e","n/e","n/e","47"
"BZN|NO2","04.01.2015 20:00 - 04.01.2015 21:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","298","7747","n/e","n/e","5","n/e","n/e","n/e","n/e","42"
"BZN|NO2","04.01.2015 21:00 - 04.01.2015 22:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","298","7444","n/e","n/e","5","n/e","n/e","n/e","n/e","49"
"BZN|NO2","04.01.2015 22:00 - 04.01.2015 23:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","296","7147","n/e","n/e","5","n/e","n/e","n/e","n/e","54"
"BZN|NO2","04.01.2015 23:00 - 05.01.2015 00:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","296","5964","n/e","n/e","5","n/e","n/e","n/e","n/e","67"
"BZN|NO2","05.01.2015 00:00 - 05.01.2015 01:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","5810","n/e","n/e","5","n/e","n/e","n/e","n/e","55"
"BZN|NO2","05.01.2015 01:00 - 05.01.2015 02:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","5620","n/e","n/e","5","n/e","n/e","n/e","n/e","52"
"BZN|NO2","05.01.2015 02:00 - 05.01.2015 03:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","5614","n/e","n/e","5","n/e","n/e","n/e","n/e","49"
"BZN|NO2","05.01.2015 03:00 - 05.01.2015 04:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","5461","n/e","n/e","5","n/e","n/e","n/e","n/e","41"
"BZN|NO2","05.01.2015 04:00 - 05.01.2015 05:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","288","5555","n/e","n/e","5","n/e","n/e","n/e","n/e","35"
"BZN|NO2","05.01.2015 05:00 - 05.01.2015 06:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","287","6785","n/e","n/e","5","n/e","n/e","n/e","n/e","31"
"BZN|NO2","05.01.2015 06:00 - 05.01.2015 07:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","289","8010","n/e","n/e","5","n/e","n/e","n/e","n/e","33"
"BZN|NO2","05.01.2015 07:00 - 05.01.2015 08:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","294","8845","n/e","n/e","5","n/e","n/e","n/e","n/e","44"
"BZN|NO2","05.01.2015 08:00 - 05.01.2015 09:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","292","9001","n/e","n/e","5","n/e","n/e","n/e","n/e","51"
"BZN|NO2","05.01.2015 09:00 - 05.01.2015 10:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","304","8975","n/e","n/e","5","n/e","n/e","n/e","n/e","60"
"BZN|NO2","05.01.2015 10:00 - 05.01.2015 11:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","321","9122","n/e","n/e","5","n/e","n/e","n/e","n/e","65"
"BZN|NO2","05.01.2015 11:00 - 05.01.2015 12:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","321","9111","n/e","n/e","4","n/e","n/e","n/e","n/e","68"
"BZN|NO2","05.01.2015 12:00 - 05.01.2015 13:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","319","8809","n/e","n/e","4","n/e","n/e","n/e","n/e","72"
"BZN|NO2","05.01.2015 13:00 - 05.01.2015 14:00 (CET/CEST)","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","320","8875","n/e","n/e","4","n/e","n/e","n/e","n/e","74"
