"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO1","02.01.2015 00:00 - 02.01.2015 01:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","819","1063","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 01:00 - 02.01.2015 02:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","822","1069","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 02:00 - 02.01.2015 03:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","813","1057","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 03:00 - 02.01.2015 04:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","805","977","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 04:00 - 02.01.2015 05:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","809","993","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 05:00 - 02.01.2015 06:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","807","1064","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 06:00 - 02.01.2015 07:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","797","1084","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 07:00 - 02.01.2015 08:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","805","1195","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 08:00 - 02.01.2015 09:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","809","1208","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 09:00 - 02.01.2015 10:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","811","1214","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 10:00 - 02.01.2015 11:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","827","1230","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 11:00 - 02.01.2015 12:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","829","1233","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 12:00 - 02.01.2015 13:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","828","1236","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 13:00 - 02.01.2015 14:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","818","1228","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 14:00 - 02.01.2015 15:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","829","1236","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 15:00 - 02.01.2015 16:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","828","1292","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 16:00 - 02.01.2015 17:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","814","1334","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 17:00 - 02.01.2015 18:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","820","1338","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 18:00 - 02.01.2015 19:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","825","1339","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 19:00 - 02.01.2015 20:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","831","1347","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 20:00 - 02.01.2015 21:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","816","1291","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 21:00 - 02.01.2015 22:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","820","1270","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 22:00 - 02.01.2015 23:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","837","1224","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","02.01.2015 23:00 - 03.01.2015 00:00 (CET/CEST)","n/e","n/e","n/e","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","829","1177","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 00:00 - 03.01.2015 01:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","823","1016","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 01:00 - 03.01.2015 02:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","823","1014","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 02:00 - 03.01.2015 03:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","831","1012","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 03:00 - 03.01.2015 04:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","843","1035","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 04:00 - 03.01.2015 05:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","838","1027","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 05:00 - 03.01.2015 06:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","835","1022","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 06:00 - 03.01.2015 07:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","816","1000","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 07:00 - 03.01.2015 08:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","822","1150","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 08:00 - 03.01.2015 09:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","823","1233","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 09:00 - 03.01.2015 10:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","828","1241","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 10:00 - 03.01.2015 11:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","835","1271","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 11:00 - 03.01.2015 12:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","840","1292","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 12:00 - 03.01.2015 13:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","845","1295","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 13:00 - 03.01.2015 14:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","838","1287","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 14:00 - 03.01.2015 15:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","832","1279","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 15:00 - 03.01.2015 16:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","826","1285","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 16:00 - 03.01.2015 17:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","832","1297","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 17:00 - 03.01.2015 18:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","830","1327","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 18:00 - 03.01.2015 19:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","824","1318","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 19:00 - 03.01.2015 20:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","812","1292","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 20:00 - 03.01.2015 21:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","810","1278","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 21:00 - 03.01.2015 22:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","825","1290","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 22:00 - 03.01.2015 23:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","829","1252","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2015 23:00 - 04.01.2015 00:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","833","1253","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 00:00 - 04.01.2015 01:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","806","1280","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 01:00 - 04.01.2015 02:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","808","1279","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 02:00 - 04.01.2015 03:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","807","1268","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 03:00 - 04.01.2015 04:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","805","1263","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 04:00 - 04.01.2015 05:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","802","1261","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 05:00 - 04.01.2015 06:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","803","1236","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 06:00 - 04.01.2015 07:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","808","1243","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 07:00 - 04.01.2015 08:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","803","1286","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 08:00 - 04.01.2015 09:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","781","1283","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 09:00 - 04.01.2015 10:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","793","1329","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 10:00 - 04.01.2015 11:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","800","1337","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 11:00 - 04.01.2015 12:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","790","1316","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 12:00 - 04.01.2015 13:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","779","1307","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 13:00 - 04.01.2015 14:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","788","1316","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 14:00 - 04.01.2015 15:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","798","1330","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 15:00 - 04.01.2015 16:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","804","1386","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 16:00 - 04.01.2015 17:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","807","1398","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 17:00 - 04.01.2015 18:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","778","1396","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 18:00 - 04.01.2015 19:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","776","1390","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 19:00 - 04.01.2015 20:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","778","1397","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 20:00 - 04.01.2015 21:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","771","1361","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 21:00 - 04.01.2015 22:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","777","1373","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 22:00 - 04.01.2015 23:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","777","1366","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2015 23:00 - 05.01.2015 00:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","784","1338","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 00:00 - 05.01.2015 01:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","776","1400","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 01:00 - 05.01.2015 02:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","778","1375","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 02:00 - 05.01.2015 03:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","779","1371","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 03:00 - 05.01.2015 04:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","783","1375","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 04:00 - 05.01.2015 05:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","785","1383","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 05:00 - 05.01.2015 06:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","776","1434","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 06:00 - 05.01.2015 07:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","775","1449","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 07:00 - 05.01.2015 08:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","777","1527","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 08:00 - 05.01.2015 09:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","774","1628","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 09:00 - 05.01.2015 10:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","769","1612","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 10:00 - 05.01.2015 11:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","785","1651","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 11:00 - 05.01.2015 12:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","786","1679","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 12:00 - 05.01.2015 13:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","774","1630","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2015 13:00 - 05.01.2015 14:00 (CET/CEST)","n/e","n/e","n/e","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","784","1653","n/e","n/e","1","n/e","n/e","n/e","n/e","0"
