"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO1","01.01.2023 19:00 - 01.01.2023 20:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","967","735","n/e","n/e","n/e","n/e","n/e","10","n/e","54"
"BZN|NO1","01.01.2023 20:00 - 01.01.2023 21:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","976","751","n/e","n/e","n/e","n/e","n/e","9","n/e","42"
"BZN|NO1","01.01.2023 21:00 - 01.01.2023 22:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","992","652","n/e","n/e","n/e","n/e","n/e","9","n/e","34"
"BZN|NO1","01.01.2023 22:00 - 01.01.2023 23:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","979","610","n/e","n/e","n/e","n/e","n/e","9","n/e","35"
"BZN|NO1","01.01.2023 23:00 - 02.01.2023 00:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","974","619","n/e","n/e","n/e","n/e","n/e","9","n/e","37"
"BZN|NO1","02.01.2023 00:00 - 02.01.2023 01:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","996","604","n/e","n/e","n/e","n/e","n/e","9","n/e","41"
"BZN|NO1","02.01.2023 01:00 - 02.01.2023 02:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","991","606","n/e","n/e","n/e","n/e","n/e","9","n/e","35"
"BZN|NO1","02.01.2023 02:00 - 02.01.2023 03:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","972","595","n/e","n/e","n/e","n/e","n/e","9","n/e","39"
"BZN|NO1","02.01.2023 03:00 - 02.01.2023 04:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","974","604","n/e","n/e","n/e","n/e","n/e","9","n/e","30"
"BZN|NO1","02.01.2023 04:00 - 02.01.2023 05:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","972","613","n/e","n/e","n/e","n/e","n/e","9","n/e","21"
"BZN|NO1","02.01.2023 05:00 - 02.01.2023 06:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","980","595","n/e","n/e","n/e","n/e","n/e","9","n/e","17"
"BZN|NO1","02.01.2023 06:00 - 02.01.2023 07:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","993","628","n/e","n/e","n/e","n/e","n/e","9","n/e","3"
"BZN|NO1","02.01.2023 07:00 - 02.01.2023 08:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1017","712","n/e","n/e","n/e","n/e","n/e","7","n/e","0"
"BZN|NO1","02.01.2023 08:00 - 02.01.2023 09:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1031","736","n/e","n/e","n/e","n/e","n/e","6","n/e","0"
"BZN|NO1","02.01.2023 09:00 - 02.01.2023 10:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1018","722","n/e","n/e","n/e","n/e","n/e","7","n/e","4"
"BZN|NO1","02.01.2023 10:00 - 02.01.2023 11:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1043","727","n/e","n/e","n/e","n/e","n/e","7","n/e","6"
"BZN|NO1","02.01.2023 11:00 - 02.01.2023 12:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1025","747","n/e","n/e","n/e","n/e","n/e","7","n/e","7"
"BZN|NO1","02.01.2023 12:00 - 02.01.2023 13:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1032","813","n/e","n/e","n/e","n/e","n/e","6","n/e","8"
"BZN|NO1","02.01.2023 13:00 - 02.01.2023 14:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1049","726","n/e","n/e","n/e","n/e","n/e","6","n/e","11"
"BZN|NO1","02.01.2023 14:00 - 02.01.2023 15:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1055","732","n/e","n/e","n/e","n/e","n/e","7","n/e","22"
"BZN|NO1","02.01.2023 15:00 - 02.01.2023 16:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1064","738","n/e","n/e","n/e","n/e","n/e","6","n/e","45"
"BZN|NO1","02.01.2023 16:00 - 02.01.2023 17:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1055","811","n/e","n/e","n/e","n/e","n/e","6","n/e","53"
"BZN|NO1","02.01.2023 17:00 - 02.01.2023 18:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1075","891","n/e","n/e","n/e","n/e","n/e","6","n/e","66"
"BZN|NO1","02.01.2023 18:00 - 02.01.2023 19:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1092","925","n/e","n/e","n/e","n/e","n/e","7","n/e","73"
"BZN|NO1","02.01.2023 19:00 - 02.01.2023 20:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1084","872","n/e","n/e","n/e","n/e","n/e","6","n/e","91"
"BZN|NO1","02.01.2023 20:00 - 02.01.2023 21:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1076","764","n/e","n/e","n/e","n/e","n/e","7","n/e","129"
"BZN|NO1","02.01.2023 21:00 - 02.01.2023 22:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1052","728","n/e","n/e","n/e","n/e","n/e","6","n/e","157"
"BZN|NO1","02.01.2023 22:00 - 02.01.2023 23:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1047","700","n/e","n/e","n/e","n/e","n/e","6","n/e","167"
"BZN|NO1","02.01.2023 23:00 - 03.01.2023 00:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1050","693","n/e","n/e","n/e","n/e","n/e","6","n/e","162"
"BZN|NO1","03.01.2023 00:00 - 03.01.2023 01:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1076","731","n/e","n/e","n/e","n/e","n/e","5","n/e","151"
"BZN|NO1","03.01.2023 01:00 - 03.01.2023 02:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1048","737","n/e","n/e","n/e","n/e","n/e","8","n/e","154"
"BZN|NO1","03.01.2023 02:00 - 03.01.2023 03:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1074","693","n/e","n/e","n/e","n/e","n/e","8","n/e","177"
"BZN|NO1","03.01.2023 03:00 - 03.01.2023 04:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1059","702","n/e","n/e","n/e","n/e","n/e","8","n/e","178"
"BZN|NO1","03.01.2023 04:00 - 03.01.2023 05:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1065","702","n/e","n/e","n/e","n/e","n/e","8","n/e","157"
"BZN|NO1","03.01.2023 05:00 - 03.01.2023 06:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1069","684","n/e","n/e","n/e","n/e","n/e","8","n/e","132"
"BZN|NO1","03.01.2023 06:00 - 03.01.2023 07:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1107","742","n/e","n/e","n/e","n/e","n/e","7","n/e","112"
"BZN|NO1","03.01.2023 07:00 - 03.01.2023 08:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1106","922","n/e","n/e","n/e","n/e","n/e","7","n/e","73"
"BZN|NO1","03.01.2023 08:00 - 03.01.2023 09:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1120","987","n/e","n/e","n/e","n/e","n/e","4","n/e","43"
"BZN|NO1","03.01.2023 09:00 - 03.01.2023 10:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1140","930","n/e","n/e","n/e","n/e","n/e","4","n/e","28"
"BZN|NO1","03.01.2023 10:00 - 03.01.2023 11:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1117","942","n/e","n/e","n/e","n/e","n/e","5","n/e","17"
"BZN|NO1","03.01.2023 11:00 - 03.01.2023 12:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1100","906","n/e","n/e","n/e","n/e","n/e","3","n/e","7"
"BZN|NO1","03.01.2023 12:00 - 03.01.2023 13:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1097","839","n/e","n/e","n/e","n/e","n/e","3","n/e","1"
"BZN|NO1","03.01.2023 13:00 - 03.01.2023 14:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1106","841","n/e","n/e","n/e","n/e","n/e","3","n/e","4"
"BZN|NO1","03.01.2023 14:00 - 03.01.2023 15:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1108","886","n/e","n/e","n/e","n/e","n/e","4","n/e","2"
"BZN|NO1","03.01.2023 15:00 - 03.01.2023 16:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1134","919","n/e","n/e","n/e","n/e","n/e","5","n/e","1"
"BZN|NO1","03.01.2023 16:00 - 03.01.2023 17:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1141","930","n/e","n/e","n/e","n/e","n/e","7","n/e","2"
"BZN|NO1","03.01.2023 17:00 - 03.01.2023 18:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1125","948","n/e","n/e","n/e","n/e","n/e","7","n/e","3"
"BZN|NO1","03.01.2023 18:00 - 03.01.2023 19:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1136","938","n/e","n/e","n/e","n/e","n/e","7","n/e","4"
"BZN|NO1","03.01.2023 19:00 - 03.01.2023 20:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1137","844","n/e","n/e","n/e","n/e","n/e","7","n/e","4"
"BZN|NO1","03.01.2023 20:00 - 03.01.2023 21:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1130","792","n/e","n/e","n/e","n/e","n/e","6","n/e","6"
"BZN|NO1","03.01.2023 21:00 - 03.01.2023 22:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1123","819","n/e","n/e","n/e","n/e","n/e","6","n/e","5"
"BZN|NO1","03.01.2023 22:00 - 03.01.2023 23:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1120","731","n/e","n/e","n/e","n/e","n/e","6","n/e","3"
"BZN|NO1","03.01.2023 23:00 - 04.01.2023 00:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1111","637","n/e","n/e","n/e","n/e","n/e","6","n/e","7"
"BZN|NO1","04.01.2023 00:00 - 04.01.2023 01:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1120","720","n/e","n/e","n/e","n/e","n/e","5","n/e","15"
"BZN|NO1","04.01.2023 01:00 - 04.01.2023 02:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1106","715","n/e","n/e","n/e","n/e","n/e","5","n/e","37"
"BZN|NO1","04.01.2023 02:00 - 04.01.2023 03:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1109","562","n/e","n/e","n/e","n/e","n/e","5","n/e","59"
"BZN|NO1","04.01.2023 03:00 - 04.01.2023 04:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1090","564","n/e","n/e","n/e","n/e","n/e","5","n/e","90"
"BZN|NO1","04.01.2023 04:00 - 04.01.2023 05:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1095","521","n/e","n/e","n/e","n/e","n/e","5","n/e","99"
"BZN|NO1","04.01.2023 05:00 - 04.01.2023 06:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1091","544","n/e","n/e","n/e","n/e","n/e","6","n/e","138"
"BZN|NO1","04.01.2023 06:00 - 04.01.2023 07:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1101","545","n/e","n/e","n/e","n/e","n/e","5","n/e","191"
"BZN|NO1","04.01.2023 07:00 - 04.01.2023 08:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1107","679","n/e","n/e","n/e","n/e","n/e","4","n/e","236"
"BZN|NO1","04.01.2023 08:00 - 04.01.2023 09:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1115","658","n/e","n/e","n/e","n/e","n/e","4","n/e","247"
"BZN|NO1","04.01.2023 09:00 - 04.01.2023 10:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1118","693","n/e","n/e","n/e","n/e","n/e","4","n/e","215"
"BZN|NO1","04.01.2023 10:00 - 04.01.2023 11:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1150","684","n/e","n/e","n/e","n/e","n/e","4","n/e","260"
"BZN|NO1","04.01.2023 11:00 - 04.01.2023 12:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1116","683","n/e","n/e","n/e","n/e","n/e","4","n/e","271"
"BZN|NO1","04.01.2023 12:00 - 04.01.2023 13:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1114","687","n/e","n/e","n/e","n/e","n/e","3","n/e","290"
"BZN|NO1","04.01.2023 13:00 - 04.01.2023 14:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1101","676","n/e","n/e","n/e","n/e","n/e","3","n/e","290"
"BZN|NO1","04.01.2023 14:00 - 04.01.2023 15:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1103","644","n/e","n/e","n/e","n/e","n/e","4","n/e","291"
"BZN|NO1","04.01.2023 15:00 - 04.01.2023 16:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1107","647","n/e","n/e","n/e","n/e","n/e","4","n/e","301"
"BZN|NO1","04.01.2023 16:00 - 04.01.2023 17:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1107","652","n/e","n/e","n/e","n/e","n/e","6","n/e","321"
"BZN|NO1","04.01.2023 17:00 - 04.01.2023 18:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1104","694","n/e","n/e","n/e","n/e","n/e","6","n/e","319"
"BZN|NO1","04.01.2023 18:00 - 04.01.2023 19:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1099","686","n/e","n/e","n/e","n/e","n/e","6","n/e","314"
"BZN|NO1","04.01.2023 19:00 - 04.01.2023 20:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1095","693","n/e","n/e","n/e","n/e","n/e","6","n/e","316"
"BZN|NO1","04.01.2023 20:00 - 04.01.2023 21:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1088","687","n/e","n/e","n/e","n/e","n/e","5","n/e","312"
"BZN|NO1","04.01.2023 21:00 - 04.01.2023 22:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1085","637","n/e","n/e","n/e","n/e","n/e","6","n/e","316"
"BZN|NO1","04.01.2023 22:00 - 04.01.2023 23:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1086","624","n/e","n/e","n/e","n/e","n/e","5","n/e","318"
"BZN|NO1","04.01.2023 23:00 - 05.01.2023 00:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1073","549","n/e","n/e","n/e","n/e","n/e","5","n/e","310"
"BZN|NO1","05.01.2023 00:00 - 05.01.2023 01:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1061","530","n/e","n/e","n/e","n/e","n/e","5","n/e","310"
"BZN|NO1","05.01.2023 01:00 - 05.01.2023 02:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1058","527","n/e","n/e","n/e","n/e","n/e","5","n/e","305"
"BZN|NO1","05.01.2023 02:00 - 05.01.2023 03:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1050","511","n/e","n/e","n/e","n/e","n/e","5","n/e","290"
"BZN|NO1","05.01.2023 03:00 - 05.01.2023 04:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1055","519","n/e","n/e","n/e","n/e","n/e","5","n/e","296"
"BZN|NO1","05.01.2023 04:00 - 05.01.2023 05:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1053","520","n/e","n/e","n/e","n/e","n/e","5","n/e","289"
"BZN|NO1","05.01.2023 05:00 - 05.01.2023 06:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1057","523","n/e","n/e","n/e","n/e","n/e","5","n/e","271"
"BZN|NO1","05.01.2023 06:00 - 05.01.2023 07:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1065","584","n/e","n/e","n/e","n/e","n/e","4","n/e","250"
"BZN|NO1","05.01.2023 07:00 - 05.01.2023 08:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1073","753","n/e","n/e","n/e","n/e","n/e","4","n/e","229"
"BZN|NO1","05.01.2023 08:00 - 05.01.2023 09:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1081","766","n/e","n/e","n/e","n/e","n/e","4","n/e","230"
"BZN|NO1","05.01.2023 09:00 - 05.01.2023 10:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1081","793","n/e","n/e","n/e","n/e","n/e","4","n/e","217"
"BZN|NO1","05.01.2023 10:00 - 05.01.2023 11:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1096","869","n/e","n/e","n/e","n/e","n/e","4","n/e","178"
"BZN|NO1","05.01.2023 11:00 - 05.01.2023 12:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1076","911","n/e","n/e","n/e","n/e","n/e","4","n/e","165"
"BZN|NO1","05.01.2023 12:00 - 05.01.2023 13:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1071","818","n/e","n/e","n/e","n/e","n/e","4","n/e","118"
"BZN|NO1","05.01.2023 13:00 - 05.01.2023 14:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1083","811","n/e","n/e","n/e","n/e","n/e","4","n/e","120"
"BZN|NO1","05.01.2023 14:00 - 05.01.2023 15:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1095","883","n/e","n/e","n/e","n/e","n/e","3","n/e","115"
"BZN|NO1","05.01.2023 15:00 - 05.01.2023 16:00 (CET/CEST)","0","n/e","n/e","0","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1099","890","n/e","n/e","n/e","n/e","n/e","4","n/e","107"
