"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO1","03.01.2016 01:00 - 03.01.2016 02:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","839","924","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 02:00 - 03.01.2016 03:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","835","940","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 03:00 - 03.01.2016 04:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","830","934","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 04:00 - 03.01.2016 05:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","827","932","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 05:00 - 03.01.2016 06:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","826","935","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 06:00 - 03.01.2016 07:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","826","963","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 07:00 - 03.01.2016 08:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","824","1038","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 08:00 - 03.01.2016 09:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","834","1066","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 09:00 - 03.01.2016 10:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","840","1107","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 10:00 - 03.01.2016 11:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","843","1242","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 11:00 - 03.01.2016 12:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","826","1258","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 12:00 - 03.01.2016 13:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","838","1280","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 13:00 - 03.01.2016 14:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","846","1278","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 14:00 - 03.01.2016 15:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","845","1296","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 15:00 - 03.01.2016 16:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","849","1315","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 16:00 - 03.01.2016 17:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","850","1434","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 17:00 - 03.01.2016 18:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","847","1440","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 18:00 - 03.01.2016 19:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","843","1450","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 19:00 - 03.01.2016 20:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","832","1409","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 20:00 - 03.01.2016 21:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","835","1387","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 21:00 - 03.01.2016 22:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","838","1296","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 22:00 - 03.01.2016 23:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","836","1191","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","03.01.2016 23:00 - 04.01.2016 00:00 (CET/CEST)","n/e","n/e","n/e","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","837","1082","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 00:00 - 04.01.2016 01:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","804","1090","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 01:00 - 04.01.2016 02:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","810","1101","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 02:00 - 04.01.2016 03:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","811","1095","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 03:00 - 04.01.2016 04:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","808","1087","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 04:00 - 04.01.2016 05:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","805","1089","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 05:00 - 04.01.2016 06:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","799","1101","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 06:00 - 04.01.2016 07:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","826","1343","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 07:00 - 04.01.2016 08:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","831","1502","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 08:00 - 04.01.2016 09:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","846","1521","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 09:00 - 04.01.2016 10:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","847","1535","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 10:00 - 04.01.2016 11:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","853","1544","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 11:00 - 04.01.2016 12:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","850","1529","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 12:00 - 04.01.2016 13:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","844","1472","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 13:00 - 04.01.2016 14:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","846","1467","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 14:00 - 04.01.2016 15:00 (CET/CEST)","n/e","n/e","n/e","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","846","1474","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 15:00 - 04.01.2016 16:00 (CET/CEST)","n/e","n/e","n/e","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","849","1529","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 16:00 - 04.01.2016 17:00 (CET/CEST)","n/e","n/e","n/e","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","862","1587","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 17:00 - 04.01.2016 18:00 (CET/CEST)","n/e","n/e","n/e","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","855","1624","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 18:00 - 04.01.2016 19:00 (CET/CEST)","n/e","n/e","n/e","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","853","1591","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 19:00 - 04.01.2016 20:00 (CET/CEST)","n/e","n/e","n/e","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","854","1548","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 20:00 - 04.01.2016 21:00 (CET/CEST)","n/e","n/e","n/e","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","844","1506","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 21:00 - 04.01.2016 22:00 (CET/CEST)","n/e","n/e","n/e","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","841","1477","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 22:00 - 04.01.2016 23:00 (CET/CEST)","n/e","n/e","n/e","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","844","1415","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","04.01.2016 23:00 - 05.01.2016 00:00 (CET/CEST)","n/e","n/e","n/e","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","835","1239","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 00:00 - 05.01.2016 01:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","849","1244","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 01:00 - 05.01.2016 02:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","866","1250","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 02:00 - 05.01.2016 03:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","866","1214","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 03:00 - 05.01.2016 04:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","860","1248","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 04:00 - 05.01.2016 05:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","854","1250","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 05:00 - 05.01.2016 06:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","856","1294","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 06:00 - 05.01.2016 07:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","862","1352","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 07:00 - 05.01.2016 08:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","866","1529","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 08:00 - 05.01.2016 09:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","861","1590","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 09:00 - 05.01.2016 10:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","864","1605","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 10:00 - 05.01.2016 11:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","866","1564","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 11:00 - 05.01.2016 12:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","871","1531","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 12:00 - 05.01.2016 13:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","866","1495","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
"BZN|NO1","05.01.2016 13:00 - 05.01.2016 14:00 (CET/CEST)","n/e","n/e","n/e","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","854","1461","n/e","n/e","0","n/e","n/e","n/e","n/e","0"
